id_student,final_result,target_lulus,avg_score_early,Prediksi_Lulus,Probabilitas_Lulus,Hasil_Prediksi,Hasil_Aktual
641804,Withdrawn,0,84.0,1,0.60806704,LULUS (1),GAGAL/MUNDUR (0)
1444134,Pass,1,88.0,1,0.88461053,LULUS (1),LULUS (1)
555446,Withdrawn,0,64.33333333333333,0,0.39111403,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
498554,Pass,1,92.0,1,0.66042423,LULUS (1),LULUS (1)
472087,Pass,1,40.0,0,0.39324456,GAGAL/MUNDUR (0),LULUS (1)
467854,Pass,1,86.0,1,0.68941236,LULUS (1),LULUS (1)
622007,Fail,0,100.0,1,0.7164307,LULUS (1),GAGAL/MUNDUR (0)
654031,Pass,1,91.0,1,0.7357336,LULUS (1),LULUS (1)
649119,Pass,1,1.0,1,0.5719,LULUS (1),LULUS (1)
1619251,Withdrawn,0,0.0,0,0.33372357,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
650433,Fail,0,1.0,1,0.6023312,LULUS (1),GAGAL/MUNDUR (0)
566553,Fail,0,85.0,1,0.73073,LULUS (1),GAGAL/MUNDUR (0)
2427886,Fail,0,0.0,0,0.32752758,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
477833,Withdrawn,0,67.57142857142857,0,0.4050931,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
501652,Fail,0,0.0,1,0.5077761,LULUS (1),GAGAL/MUNDUR (0)
446814,Pass,1,64.0,0,0.3751363,GAGAL/MUNDUR (0),LULUS (1)
537942,Pass,1,74.0,1,0.58700746,LULUS (1),LULUS (1)
608864,Withdrawn,0,100.0,1,0.7549932,LULUS (1),GAGAL/MUNDUR (0)
97154,Pass,1,85.0,1,0.63822514,LULUS (1),LULUS (1)
598538,Fail,0,60.0,0,0.42563558,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
468623,Withdrawn,0,56.0,0,0.4059887,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
469633,Pass,1,75.0,1,0.6447653,LULUS (1),LULUS (1)
470461,Fail,0,66.0,0,0.43729243,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
482356,Pass,1,84.0,1,0.54176736,LULUS (1),LULUS (1)
2164266,Fail,0,96.0,1,0.5516804,LULUS (1),GAGAL/MUNDUR (0)
594056,Pass,1,89.0,1,0.7440779,LULUS (1),LULUS (1)
590625,Pass,1,74.0,1,0.5436955,LULUS (1),LULUS (1)
599461,Withdrawn,0,0.0,0,0.26651004,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2068627,Withdrawn,0,59.0,0,0.49718767,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
651330,Fail,0,90.0,0,0.38826996,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
64296,Fail,0,60.0,0,0.4668546,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
652333,Pass,1,96.0,1,0.6702004,LULUS (1),LULUS (1)
2088982,Withdrawn,0,48.0,0,0.15459311,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
675391,Withdrawn,0,0.0,0,0.16259602,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
620782,Withdrawn,0,33.0,0,0.13344589,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
524384,Fail,0,76.5,1,0.5273892,LULUS (1),GAGAL/MUNDUR (0)
651801,Withdrawn,0,0.0,0,0.1798515,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1770733,Pass,1,80.0,1,0.68125635,LULUS (1),LULUS (1)
2685825,Fail,0,0.0,0,0.025918264,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
628914,Fail,0,0.0,0,0.4398832,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
351378,Fail,0,58.0,0,0.46250197,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
365939,Fail,0,0.0,0,0.27686402,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1626710,Distinction,1,82.0,1,0.7930447,LULUS (1),LULUS (1)
2557563,Pass,1,78.0,1,0.5623754,LULUS (1),LULUS (1)
640098,Pass,1,88.0,1,0.7329912,LULUS (1),LULUS (1)
575999,Fail,0,0.0,0,0.41508767,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
629735,Withdrawn,0,0.0,0,0.34778762,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
697490,Withdrawn,0,0.0,0,0.19415237,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
286527,Withdrawn,0,0.0,1,0.51528716,LULUS (1),GAGAL/MUNDUR (0)
272580,Pass,1,80.0,1,0.59281385,LULUS (1),LULUS (1)
588484,Pass,1,71.0,1,0.5968599,LULUS (1),LULUS (1)
632634,Withdrawn,0,0.0,0,0.097912,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
614204,Fail,0,0.0,0,0.26753184,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
573235,Fail,0,85.0,1,0.7427117,LULUS (1),GAGAL/MUNDUR (0)
623562,Pass,1,87.0,1,0.62796617,LULUS (1),LULUS (1)
614737,Fail,0,0.0,0,0.33919075,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
555636,Withdrawn,0,0.0,0,0.021684842,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
584433,Pass,1,87.0,1,0.57898355,LULUS (1),LULUS (1)
2498700,Pass,1,74.0,1,0.5480072,LULUS (1),LULUS (1)
685257,Fail,0,100.0,0,0.49992657,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2630284,Withdrawn,0,0.0,1,0.5465868,LULUS (1),GAGAL/MUNDUR (0)
624014,Fail,0,90.66666666666667,1,0.6444275,LULUS (1),GAGAL/MUNDUR (0)
612565,Pass,1,0.0,0,0.3666627,GAGAL/MUNDUR (0),LULUS (1)
573697,Withdrawn,0,85.75,1,0.77692944,LULUS (1),GAGAL/MUNDUR (0)
1850818,Pass,1,0.0,0,0.41442236,GAGAL/MUNDUR (0),LULUS (1)
617671,Withdrawn,0,0.0,0,0.05237914,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
588261,Withdrawn,0,92.0,1,0.8436621,LULUS (1),GAGAL/MUNDUR (0)
295118,Pass,1,85.0,1,0.5936821,LULUS (1),LULUS (1)
620716,Distinction,1,97.0,1,0.7488052,LULUS (1),LULUS (1)
130992,Pass,1,83.5,1,0.66644466,LULUS (1),LULUS (1)
264285,Withdrawn,0,0.0,0,0.023478838,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
554998,Pass,1,65.0,0,0.44156852,GAGAL/MUNDUR (0),LULUS (1)
592139,Distinction,1,100.0,1,0.677386,LULUS (1),LULUS (1)
349554,Pass,1,85.0,1,0.7607375,LULUS (1),LULUS (1)
629696,Withdrawn,0,92.14285714285714,1,0.7900247,LULUS (1),GAGAL/MUNDUR (0)
535526,Withdrawn,0,0.0,0,0.040490884,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
545604,Fail,0,62.0,0,0.40723532,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
584315,Fail,0,49.0,0,0.25433818,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
341044,Fail,0,52.0,0,0.14776626,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
615319,Fail,0,73.0,1,0.64220214,LULUS (1),GAGAL/MUNDUR (0)
694415,Withdrawn,0,0.0,0,0.046610177,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
582983,Withdrawn,0,0.0,0,0.08090366,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
680266,Distinction,1,93.33333333333333,1,0.915349,LULUS (1),LULUS (1)
630888,Pass,1,72.33333333333333,1,0.5433976,LULUS (1),LULUS (1)
627461,Fail,0,66.0,0,0.37160596,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
639012,Fail,0,56.0,1,0.5155642,LULUS (1),GAGAL/MUNDUR (0)
148993,Pass,1,77.0,0,0.41865408,GAGAL/MUNDUR (0),LULUS (1)
585618,Withdrawn,0,0.0,0,0.048543137,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
605269,Withdrawn,0,64.0,0,0.40137595,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
646070,Pass,1,0.0,1,0.5525153,LULUS (1),LULUS (1)
491757,Withdrawn,0,68.5,0,0.38942638,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
556427,Withdrawn,0,85.0,1,0.6289696,LULUS (1),GAGAL/MUNDUR (0)
620791,Withdrawn,0,0.0,0,0.06025005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
419822,Withdrawn,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
599937,Withdrawn,0,0.0,0,0.4131909,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
694706,Pass,1,100.0,1,0.73778385,LULUS (1),LULUS (1)
544267,Pass,1,89.0,1,0.81059927,LULUS (1),LULUS (1)
649979,Pass,1,92.0,1,0.7573103,LULUS (1),LULUS (1)
607650,Pass,1,82.0,1,0.51092726,LULUS (1),LULUS (1)
310412,Pass,1,66.0,1,0.63009876,LULUS (1),LULUS (1)
607061,Distinction,1,93.5,1,0.795656,LULUS (1),LULUS (1)
694579,Pass,1,100.0,1,0.75884736,LULUS (1),LULUS (1)
689051,Withdrawn,0,0.0,0,0.100654595,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
631422,Withdrawn,0,64.0,0,0.40278372,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2658314,Pass,1,77.0,1,0.5453529,LULUS (1),LULUS (1)
533839,Pass,1,75.0,1,0.63965446,LULUS (1),LULUS (1)
556349,Pass,1,67.0,1,0.5975828,LULUS (1),LULUS (1)
628361,Distinction,1,95.5,1,0.9034284,LULUS (1),LULUS (1)
231019,Fail,0,0.0,0,0.2401722,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
445573,Fail,0,52.5,0,0.37409222,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
423399,Pass,1,0.0,0,0.1025845,GAGAL/MUNDUR (0),LULUS (1)
606345,Pass,1,95.0,1,0.7707816,LULUS (1),LULUS (1)
585342,Withdrawn,0,0.0,0,0.052343898,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
482467,Pass,1,70.0,0,0.43435168,GAGAL/MUNDUR (0),LULUS (1)
617952,Fail,0,55.0,0,0.40674186,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
618338,Pass,1,0.0,0,0.22468583,GAGAL/MUNDUR (0),LULUS (1)
604356,Pass,1,79.0,1,0.65554905,LULUS (1),LULUS (1)
676376,Withdrawn,0,0.0,0,0.04531352,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
629918,Fail,0,0.0,0,0.08159142,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
601074,Withdrawn,0,80.0,1,0.6600967,LULUS (1),GAGAL/MUNDUR (0)
2681198,Withdrawn,0,59.42857142857143,1,0.5350389,LULUS (1),GAGAL/MUNDUR (0)
562548,Withdrawn,0,0.0,0,0.041808587,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
629601,Pass,1,0.0,1,0.62126946,LULUS (1),LULUS (1)
603348,Withdrawn,0,0.0,0,0.06025005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
675807,Pass,1,100.0,1,0.7653797,LULUS (1),LULUS (1)
551053,Fail,0,77.875,0,0.45396408,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
610188,Pass,1,0.0,1,0.60494095,LULUS (1),LULUS (1)
89778,Distinction,1,90.0,0,0.48590976,GAGAL/MUNDUR (0),LULUS (1)
1073767,Pass,1,90.0,1,0.9145265,LULUS (1),LULUS (1)
2446599,Pass,1,76.0,1,0.6646667,LULUS (1),LULUS (1)
633198,Fail,0,78.0,0,0.45701516,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
590189,Fail,0,58.0,0,0.4539693,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
643077,Pass,1,91.0,1,0.80405265,LULUS (1),LULUS (1)
532988,Fail,0,37.0,0,0.16162293,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
535259,Distinction,1,64.0,1,0.563472,LULUS (1),LULUS (1)
680110,Withdrawn,0,0.0,0,0.048491932,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
553832,Fail,0,69.0,0,0.45134816,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
633047,Fail,0,53.0,0,0.26168108,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
598637,Distinction,1,89.0,1,0.7358254,LULUS (1),LULUS (1)
584813,Pass,1,73.0,1,0.62000895,LULUS (1),LULUS (1)
631266,Fail,0,1.0,1,0.5661659,LULUS (1),GAGAL/MUNDUR (0)
508848,Withdrawn,0,0.0,0,0.026232947,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
446746,Withdrawn,0,0.0,0,0.2075111,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
493443,Pass,1,1.0,1,0.5062586,LULUS (1),LULUS (1)
168229,Distinction,1,88.0,1,0.79467905,LULUS (1),LULUS (1)
617580,Pass,1,0.0,1,0.5747339,LULUS (1),LULUS (1)
518385,Withdrawn,0,0.0,0,0.025918264,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2020916,Pass,1,54.666666666666664,0,0.2551377,GAGAL/MUNDUR (0),LULUS (1)
638625,Pass,1,94.0,1,0.88605773,LULUS (1),LULUS (1)
541040,Fail,0,89.0,1,0.751929,LULUS (1),GAGAL/MUNDUR (0)
318289,Withdrawn,0,0.0,0,0.016944006,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
526303,Withdrawn,0,80.5,1,0.7356994,LULUS (1),GAGAL/MUNDUR (0)
534989,Pass,1,81.5,1,0.5007458,LULUS (1),LULUS (1)
514000,Fail,0,80.0,1,0.5274648,LULUS (1),GAGAL/MUNDUR (0)
627500,Withdrawn,0,40.0,0,0.19019939,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2687012,Withdrawn,0,0.0,0,0.019843915,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
501414,Withdrawn,0,0.0,0,0.046560917,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
488324,Fail,0,52.0,0,0.30832994,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1995532,Distinction,1,0.0,0,0.49129406,GAGAL/MUNDUR (0),LULUS (1)
584534,Withdrawn,0,0.0,0,0.04940052,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
204117,Withdrawn,0,88.0,1,0.53929335,LULUS (1),GAGAL/MUNDUR (0)
645847,Withdrawn,0,92.0,1,0.8242644,LULUS (1),GAGAL/MUNDUR (0)
522777,Pass,1,77.0,0,0.4678861,GAGAL/MUNDUR (0),LULUS (1)
467312,Withdrawn,0,0.0,0,0.2244155,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
155298,Pass,1,72.0,1,0.6439216,LULUS (1),LULUS (1)
631492,Pass,1,58.0,1,0.5635241,LULUS (1),LULUS (1)
508326,Fail,0,64.0,0,0.38924587,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
634345,Fail,0,0.0,0,0.020120203,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
99088,Withdrawn,0,1.0,1,0.5997508,LULUS (1),GAGAL/MUNDUR (0)
560879,Pass,1,95.5,1,0.87101173,LULUS (1),LULUS (1)
655761,Withdrawn,0,0.0,0,0.025936196,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
645248,Withdrawn,0,1.0,1,0.5897988,LULUS (1),GAGAL/MUNDUR (0)
45664,Withdrawn,0,37.666666666666664,0,0.32206696,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
617922,Pass,1,90.33333333333333,1,0.82901573,LULUS (1),LULUS (1)
502903,Withdrawn,0,0.0,0,0.03125642,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
612750,Pass,1,100.0,0,0.49901655,GAGAL/MUNDUR (0),LULUS (1)
466714,Withdrawn,0,51.0,0,0.16482055,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2339150,Fail,0,0.0,0,0.046610177,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1896088,Fail,0,40.0,0,0.40541396,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
654524,Pass,1,1.0,1,0.6130174,LULUS (1),LULUS (1)
627399,Pass,1,77.33333333333333,1,0.69019073,LULUS (1),LULUS (1)
580534,Fail,0,60.0,0,0.32911512,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
551706,Pass,1,64.0,1,0.6395027,LULUS (1),LULUS (1)
629026,Pass,1,74.0,1,0.67657286,LULUS (1),LULUS (1)
553807,Withdrawn,0,66.375,0,0.47941953,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
606908,Pass,1,94.0,1,0.6200563,LULUS (1),LULUS (1)
515370,Withdrawn,0,0.0,0,0.019843915,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
656280,Withdrawn,0,65.0,0,0.2652309,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1530521,Pass,1,71.0,0,0.42699948,GAGAL/MUNDUR (0),LULUS (1)
515170,Fail,0,71.5,1,0.63835603,LULUS (1),GAGAL/MUNDUR (0)
614117,Pass,1,65.0,0,0.45202604,GAGAL/MUNDUR (0),LULUS (1)
360726,Pass,1,66.0,1,0.56488496,LULUS (1),LULUS (1)
569199,Withdrawn,0,0.0,0,0.048543137,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
446650,Pass,1,61.0,0,0.442999,GAGAL/MUNDUR (0),LULUS (1)
2677624,Pass,1,70.0,1,0.5117818,LULUS (1),LULUS (1)
427773,Pass,1,74.0,1,0.63761336,LULUS (1),LULUS (1)
599398,Pass,1,74.0,1,0.63647634,LULUS (1),LULUS (1)
618088,Distinction,1,0.0,0,0.37882772,GAGAL/MUNDUR (0),LULUS (1)
621464,Fail,0,62.0,0,0.37921482,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
559863,Distinction,1,90.66666666666667,1,0.83599186,LULUS (1),LULUS (1)
575421,Withdrawn,0,0.0,0,0.041808587,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
264845,Fail,0,43.0,0,0.32467058,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
675514,Fail,0,0.0,0,0.29422978,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
334565,Distinction,1,87.0,1,0.82748544,LULUS (1),LULUS (1)
678490,Pass,1,80.0,1,0.74313635,LULUS (1),LULUS (1)
514125,Pass,1,43.0,0,0.33641475,GAGAL/MUNDUR (0),LULUS (1)
2452045,Pass,1,0.0,0,0.31814235,GAGAL/MUNDUR (0),LULUS (1)
597253,Distinction,1,0.0,0,0.49699607,GAGAL/MUNDUR (0),LULUS (1)
557032,Distinction,1,77.0,1,0.7463236,LULUS (1),LULUS (1)
244902,Withdrawn,0,0.0,0,0.2915468,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2523146,Withdrawn,0,84.4,1,0.73497665,LULUS (1),GAGAL/MUNDUR (0)
572447,Pass,1,84.0,1,0.66095006,LULUS (1),LULUS (1)
347809,Pass,1,92.0,1,0.8141876,LULUS (1),LULUS (1)
510737,Fail,0,0.0,0,0.43685526,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
676492,Pass,1,81.0,1,0.7944713,LULUS (1),LULUS (1)
141182,Withdrawn,0,0.0,0,0.10626023,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
583721,Pass,1,0.0,0,0.49360815,GAGAL/MUNDUR (0),LULUS (1)
695473,Withdrawn,0,0.0,0,0.040490884,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
613641,Withdrawn,0,0.0,0,0.033791725,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
575290,Pass,1,74.0,0,0.32558587,GAGAL/MUNDUR (0),LULUS (1)
2663195,Pass,1,0.0,0,0.2687375,GAGAL/MUNDUR (0),LULUS (1)
503783,Pass,1,63.0,1,0.53671974,LULUS (1),LULUS (1)
388947,Pass,1,76.0,1,0.7611189,LULUS (1),LULUS (1)
402993,Pass,1,80.0,1,0.755676,LULUS (1),LULUS (1)
1584449,Fail,0,77.0,0,0.3836149,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
313243,Pass,1,78.0,1,0.67189974,LULUS (1),LULUS (1)
513648,Withdrawn,0,0.0,0,0.04516397,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2202076,Withdrawn,0,48.0,0,0.34314477,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
695509,Pass,1,0.0,0,0.1333037,GAGAL/MUNDUR (0),LULUS (1)
544103,Pass,1,82.0,1,0.7956827,LULUS (1),LULUS (1)
288762,Withdrawn,0,0.0,0,0.036928065,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
596855,Withdrawn,0,0.0,0,0.2859455,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
536188,Fail,0,73.0,1,0.5480816,LULUS (1),GAGAL/MUNDUR (0)
365860,Pass,1,84.0,1,0.63245255,LULUS (1),LULUS (1)
687434,Distinction,1,95.0,1,0.8797825,LULUS (1),LULUS (1)
548383,Withdrawn,0,0.0,0,0.43750083,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
606182,Withdrawn,0,96.0,1,0.8766854,LULUS (1),GAGAL/MUNDUR (0)
689636,Pass,1,0.0,0,0.29353258,GAGAL/MUNDUR (0),LULUS (1)
560046,Pass,1,68.0,1,0.5091567,LULUS (1),LULUS (1)
622374,Pass,1,94.0,1,0.95939386,LULUS (1),LULUS (1)
1930949,Fail,0,80.0,1,0.6109568,LULUS (1),GAGAL/MUNDUR (0)
629773,Withdrawn,0,82.5,1,0.517189,LULUS (1),GAGAL/MUNDUR (0)
293321,Withdrawn,0,0.0,0,0.082918495,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
350939,Pass,1,77.0,1,0.5684877,LULUS (1),LULUS (1)
599857,Pass,1,77.5,1,0.6206027,LULUS (1),LULUS (1)
481404,Pass,1,0.0,0,0.19162042,GAGAL/MUNDUR (0),LULUS (1)
2643122,Pass,1,0.0,0,0.43643156,GAGAL/MUNDUR (0),LULUS (1)
613330,Pass,1,83.0,1,0.78089935,LULUS (1),LULUS (1)
691286,Withdrawn,0,100.0,1,0.57133996,LULUS (1),GAGAL/MUNDUR (0)
546464,Distinction,1,81.0,1,0.7321979,LULUS (1),LULUS (1)
609229,Pass,1,95.2,1,0.9248782,LULUS (1),LULUS (1)
1942491,Pass,1,81.0,1,0.72970897,LULUS (1),LULUS (1)
414028,Distinction,1,80.0,1,0.7723515,LULUS (1),LULUS (1)
2300911,Withdrawn,0,82.14285714285714,0,0.47173497,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
616700,Withdrawn,0,0.0,0,0.43352687,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2386732,Distinction,1,86.0,1,0.6088458,LULUS (1),LULUS (1)
600315,Fail,0,0.0,0,0.03452727,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
626416,Distinction,1,88.0,1,0.72453487,LULUS (1),LULUS (1)
599895,Pass,1,70.0,1,0.7554303,LULUS (1),LULUS (1)
645145,Fail,0,84.0,1,0.52899694,LULUS (1),GAGAL/MUNDUR (0)
604392,Withdrawn,0,0.0,0,0.21983555,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
579255,Withdrawn,0,78.0,1,0.5578414,LULUS (1),GAGAL/MUNDUR (0)
561068,Fail,0,80.5,1,0.5063398,LULUS (1),GAGAL/MUNDUR (0)
631992,Withdrawn,0,0.0,0,0.08165442,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
647824,Withdrawn,0,0.0,0,0.11457781,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
1478030,Fail,0,78.0,0,0.42042208,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
610099,Pass,1,84.0,1,0.66869044,LULUS (1),LULUS (1)
2109119,Distinction,1,83.0,1,0.7771828,LULUS (1),LULUS (1)
518194,Withdrawn,0,0.0,0,0.45880103,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
561591,Pass,1,93.0,1,0.79620034,LULUS (1),LULUS (1)
2410459,Fail,0,0.0,0,0.26118588,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
351290,Pass,1,68.0,0,0.44321445,GAGAL/MUNDUR (0),LULUS (1)
618054,Withdrawn,0,0.0,0,0.049579192,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
134025,Withdrawn,0,83.33333333333333,1,0.7436681,LULUS (1),GAGAL/MUNDUR (0)
650388,Fail,0,0.0,0,0.48981082,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
610302,Distinction,1,0.0,1,0.5203226,LULUS (1),LULUS (1)
549684,Pass,1,84.5,1,0.75723803,LULUS (1),LULUS (1)
255449,Withdrawn,0,0.0,0,0.273302,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2209846,Withdrawn,0,0.0,0,0.38522702,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
649078,Pass,1,75.0,1,0.7598146,LULUS (1),LULUS (1)
555497,Fail,0,65.5,0,0.3665901,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
556821,Withdrawn,0,0.0,0,0.014196771,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2322120,Fail,0,0.0,0,0.1830466,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
273782,Pass,1,84.0,1,0.6899957,LULUS (1),LULUS (1)
560723,Withdrawn,0,0.0,0,0.4991185,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2680380,Pass,1,88.0,0,0.3704198,GAGAL/MUNDUR (0),LULUS (1)
534962,Withdrawn,0,40.0,0,0.2101204,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2306016,Distinction,1,92.0,1,0.66668266,LULUS (1),LULUS (1)
544177,Withdrawn,0,0.0,0,0.06025005,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
512070,Fail,0,53.0,0,0.27041647,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
612002,Pass,1,0.0,1,0.5637635,LULUS (1),LULUS (1)
628941,Pass,1,71.0,0,0.25550172,GAGAL/MUNDUR (0),LULUS (1)
560559,Withdrawn,0,0.0,0,0.049579192,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
540503,Pass,1,74.0,0,0.46521282,GAGAL/MUNDUR (0),LULUS (1)
2394212,Withdrawn,0,0.0,0,0.033379223,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
2257740,Pass,1,78.0,1,0.5997783,LULUS (1),LULUS (1)
678737,Withdrawn,0,0.0,0,0.12874183,GAGAL/MUNDUR (0),GAGAL/MUNDUR (0)
169400,Distinction,1,100.0,1,0.78897697,LULUS (1),LULUS (1)
434841,Fail,0,87.0,1,0.6197907,LULUS (1),GAGAL/MUNDUR (0)
85302,Pass,1,76.0,1,0.5655169,LULUS (1),LULUS (1)
274971,Pass,1,80.0,1,0.54217625,LULUS (1),LULUS (1)
580798,Pass,1,78.0,1,0.5700973,LULUS (1),LULUS (1)
543417,Pass,1,0.0,1,0.5190186,LULUS (1),LULUS (1)
637715,Pass,1,1.0,0,0.45294586,GAGAL/MUNDUR (0),LULUS (1)
568184,Fail,0,87.5,1,0.6025812,LULUS (1),GAGAL/MUNDUR (0)
